Date,HE,MWh
8/20/2020,9,12949.07
8/20/2020,10,12710.38
8/20/2020,11,12827.97
8/20/2020,12,13124.83
8/20/2020,13,13508.41
8/20/2020,14,13890.33
8/20/2020,15,14297.07
8/20/2020,16,14803.72
8/20/2020,17,15541.52
8/20/2020,18,16294.22
8/20/2020,19,16443.38
8/20/2020,20,15970.75
8/20/2020,21,15629
8/20/2020,22,14732.72
8/20/2020,23,13737.8
8/20/2020,24,12618.82
8/21/2020,1,11745.86
8/21/2020,2,11309.08
8/21/2020,3,11202.35
8/21/2020,4,11110.32
8/21/2020,5,10996.73
8/21/2020,6,11279.57
8/21/2020,7,12119.47
8/21/2020,8,12708.26
8/21/2020,9,13280.32
8/21/2020,10,13639.1
8/21/2020,11,14018.48
8/21/2020,12,14613.75
8/21/2020,13,15373.88
8/21/2020,14,16202.23
8/21/2020,15,16957.95
8/21/2020,16,17687.03
8/21/2020,17,18442.36
8/21/2020,18,18954.05
8/21/2020,19,18859.99
8/21/2020,20,18243.7
8/21/2020,21,17813.62
8/21/2020,22,16808.39
8/21/2020,23,15527.79
8/21/2020,24,14259.42
8/22/2020,1,13246.87
8/22/2020,2,12549.85
8/22/2020,3,12252.91
8/22/2020,4,12176.04
8/22/2020,5,12179.49
8/22/2020,6,12410.01
8/22/2020,7,12632.67
8/22/2020,8,13012.01
8/22/2020,9,13485.16
8/22/2020,10,14028.44
8/22/2020,11,14561.12
8/22/2020,12,15223.56
8/22/2020,13,15750.46
8/22/2020,14,16467.92
8/22/2020,15,17072.77
8/22/2020,16,17368.59
8/22/2020,17,17785.96
8/22/2020,18,18259.67
8/22/2020,19,18247.46
8/22/2020,20,17716.04
8/22/2020,21,17288.17
8/22/2020,22,16361.45
8/22/2020,23,15195.61
8/22/2020,24,14177.66
8/23/2020,1,13268.13
8/23/2020,2,12733.57
8/23/2020,3,12551.75
8/23/2020,4,12428.95
8/23/2020,5,12240.02
8/23/2020,6,12216.7
8/23/2020,7,12309.7
8/23/2020,8,12456.1
8/23/2020,9,12716.93
8/23/2020,10,13249.47
8/23/2020,11,14106.37
8/23/2020,12,15140.9
8/23/2020,13,16182.35
8/23/2020,14,17151.31
8/23/2020,15,17905.68
8/23/2020,16,18607.78
8/23/2020,17,19180.41
8/23/2020,18,19307.01
8/23/2020,19,19039.49
8/23/2020,20,18369.29
8/23/2020,21,17797.34
8/23/2020,22,16758.75
8/23/2020,23,15508.09
8/23/2020,24,14543.34
8/24/2020,1,13901.89
8/24/2020,2,13645.18
8/24/2020,3,13383.81
8/24/2020,4,13212.65
8/24/2020,5,13351.52
8/24/2020,6,14002.94
8/24/2020,7,14627.2
8/24/2020,8,15455.28
8/24/2020,9,16020.24
8/24/2020,10,16648.96
8/24/2020,11,17469.84
8/24/2020,12,18477.53
8/24/2020,13,19453.28
8/24/2020,14,20358.91
8/24/2020,15,20953.69
8/24/2020,16,21225
8/24/2020,17,21325.84
8/24/2020,18,21514.9
8/24/2020,19,21415.15
8/24/2020,20,20802.49
8/24/2020,21,20164.77
8/24/2020,22,18857.18
8/24/2020,23,17301.2
8/24/2020,24,15834.35
8/25/2020,1,14986.78
8/25/2020,2,14433.29
8/25/2020,3,14152.24
8/25/2020,4,13846.08
8/25/2020,5,13872.55
8/25/2020,6,14420.1
8/25/2020,7,15115.68
8/25/2020,8,15847.59
8/25/2020,9,16618.39
8/25/2020,10,17459.65
8/25/2020,11,17972.45
8/25/2020,12,18582.74
8/25/2020,13,19047.27
8/25/2020,14,19703.17
8/25/2020,15,20361.14
8/25/2020,16,20941.57
8/25/2020,17,21359.46
8/25/2020,18,21248.77
8/25/2020,19,20582.9
8/25/2020,20,19662.8
8/25/2020,21,18848.15
8/25/2020,22,17434.29
8/25/2020,23,15777.38
8/25/2020,24,14207.33
8/26/2020,1,13010.77
8/26/2020,2,12686.81
8/26/2020,3,12357.72
8/26/2020,4,11947.37
8/26/2020,5,11901.22
8/26/2020,6,12292.09
8/26/2020,7,12772.75
8/26/2020,8,12954.6
8/26/2020,9,13033.32
8/26/2020,10,12914.94
8/26/2020,11,13040.52
8/26/2020,12,13067.98
8/26/2020,13,12875.84
8/26/2020,14,13089.1
8/26/2020,15,13255.11
8/26/2020,16,13740.5
8/26/2020,17,14486.99
8/26/2020,18,15251.28
8/26/2020,19,15326.97
8/26/2020,20,15044.5
8/26/2020,21,14699.99
8/26/2020,22,13818.82
8/26/2020,23,12891.6
8/26/2020,24,11840.64
8/27/2020,1,11348.88
8/27/2020,2,10857.18
8/27/2020,3,11007.25
8/27/2020,4,10919.8
8/27/2020,5,11084.48
8/27/2020,6,11394.42
8/27/2020,7,11897.24
8/27/2020,8,12764.42
8/27/2020,9,13200.07
8/27/2020,10,13478.59
8/27/2020,11,13853.81
8/27/2020,12,13768.32
8/27/2020,13,13935.28
8/27/2020,14,14789.13
8/27/2020,15,15284.21
8/27/2020,16,15463.12
8/27/2020,17,15317.29
8/27/2020,18,15258.86
8/27/2020,19,15117.44
8/27/2020,20,14976.53
8/27/2020,21,14553.93
8/27/2020,22,13731.76
8/27/2020,23,12738.14
8/27/2020,24,12147.33
8/28/2020,1,11619.14
8/28/2020,2,11178.4
8/28/2020,3,11380.4
8/28/2020,4,11259.72
8/28/2020,5,11432.78
8/28/2020,6,12008.07
8/28/2020,7,12365.25
8/28/2020,8,12992.21
8/28/2020,9,13329.64
8/28/2020,10,13518.27
8/28/2020,11,13689.39
8/28/2020,12,14239.45
8/28/2020,13,14590.78
8/28/2020,14,14767.54
8/28/2020,15,15083.53
8/28/2020,16,15580.41
8/28/2020,17,16178.11
8/28/2020,18,16674.77
8/28/2020,19,16638.24
8/28/2020,20,16324.76
8/28/2020,21,15897.55
8/28/2020,22,14995.91
8/28/2020,23,14096.71
8/28/2020,24,13101.01
8/29/2020,1,12125.56
8/29/2020,2,11486.03
8/29/2020,3,11218.13
8/29/2020,4,11006.72
8/29/2020,5,11236.32
8/29/2020,6,11311.8
8/29/2020,7,11972.99
8/29/2020,8,12372.12
8/29/2020,9,13067.49
8/29/2020,10,13912.85
8/29/2020,11,14614.1
8/29/2020,12,15047.76
8/29/2020,13,15213.36
8/29/2020,14,15214.05
8/29/2020,15,15191.11
8/29/2020,16,15053.76
8/29/2020,17,15390.96
8/29/2020,18,15978.41
8/29/2020,19,16279.28
8/29/2020,20,16294.48
8/29/2020,21,16026.35
8/29/2020,22,15253.02
8/29/2020,23,14263.4
8/29/2020,24,13199.02
8/30/2020,1,12244.56
8/30/2020,2,11657.25
8/30/2020,3,11485.34
8/30/2020,4,11300.24
8/30/2020,5,11079.16
8/30/2020,6,11094.96
8/30/2020,7,11225.26
8/30/2020,8,11588.06
8/30/2020,9,11977.27
8/30/2020,10,12320.89
8/30/2020,11,12242.8
8/30/2020,12,12158.72
8/30/2020,13,12065.25
8/30/2020,14,12040.61
8/30/2020,15,12121.99
8/30/2020,16,12726.52
8/30/2020,17,13214.93
8/30/2020,18,14029.46
8/30/2020,19,14332.92
8/30/2020,20,14178.14
8/30/2020,21,13885.15
8/30/2020,22,13005.69
8/30/2020,23,11962.03
8/30/2020,24,10965.84
8/31/2020,1,10729.36
8/31/2020,2,10560.09
8/31/2020,3,10440.24
8/31/2020,4,10278.82
8/31/2020,5,10333.63
8/31/2020,6,10454.62
8/31/2020,7,11291.83
8/31/2020,8,11878.25
8/31/2020,9,12099.6
8/31/2020,10,12113.59
8/31/2020,11,12178.09
8/31/2020,12,12459.32
8/31/2020,13,12952.6
8/31/2020,14,13365.44
8/31/2020,15,13636.36
8/31/2020,16,13794.57
8/31/2020,17,14183.92
8/31/2020,18,14715.46
8/31/2020,19,14904.15
8/31/2020,20,14921.73
8/31/2020,21,14565.91
8/31/2020,22,13638.45
8/31/2020,23,12547.79
8/31/2020,24,11516.44
9/1/2020,1,10788.14
9/1/2020,2,10291.64
9/1/2020,3,9997.81
9/1/2020,4,9872.92
9/1/2020,5,10019.24
9/1/2020,6,10663.92
9/1/2020,7,11613.65
9/1/2020,8,12452.75
9/1/2020,9,12926.8
9/1/2020,10,13134.74
9/1/2020,11,13208.49
9/1/2020,12,13421.3
9/1/2020,13,13694.69
9/1/2020,14,13994.42
9/1/2020,15,14305.25
9/1/2020,16,14691.37
9/1/2020,17,15223.19
9/1/2020,18,15729.67
9/1/2020,19,15769.4
9/1/2020,20,15565.15
9/1/2020,21,15137.38
9/1/2020,22,14161.14
9/1/2020,23,12978.02
9/1/2020,24,12151.47
9/2/2020,1,11669.65
9/2/2020,2,11445.13
9/2/2020,3,11158.85
9/2/2020,4,11009.93
9/2/2020,5,11192.2
9/2/2020,6,11604.11
9/2/2020,7,12680.95
9/2/2020,8,13546.36
9/2/2020,9,14143.21
9/2/2020,10,14559.73
9/2/2020,11,14882.27
9/2/2020,12,15113.62
9/2/2020,13,15294.92
9/2/2020,14,15382.95
9/2/2020,15,15266
9/2/2020,16,15202.85
9/2/2020,17,15346.67
9/2/2020,18,15727.68
9/2/2020,19,15808.86
9/2/2020,20,15817.61
9/2/2020,21,15472.5
9/2/2020,22,14738.89
9/2/2020,23,13854.18
9/2/2020,24,13407.98
9/3/2020,1,12728.68
9/3/2020,2,12281.96
9/3/2020,3,12034.02
9/3/2020,4,12167.68
9/3/2020,5,12204.72
9/3/2020,6,12640.54
9/3/2020,7,13458.41
9/3/2020,8,14519.86
9/3/2020,9,15274.34
9/3/2020,10,15686.57
9/3/2020,11,15777.93
9/3/2020,12,15957.4
9/3/2020,13,16060.28
9/3/2020,14,16215.33
9/3/2020,15,16395.28
9/3/2020,16,16785.61
9/3/2020,17,17230.32
9/3/2020,18,17486.73
9/3/2020,19,17259.04
9/3/2020,20,17171.19
9/3/2020,21,16730.04
9/3/2020,22,15723.68
9/3/2020,23,14526.29
9/3/2020,24,13364
9/4/2020,1,12514.94
9/4/2020,2,12488.62
9/4/2020,3,12274.55
9/4/2020,4,12069.11
9/4/2020,5,12139.62
9/4/2020,6,12490.5
9/4/2020,7,13072.97
9/4/2020,8,13785.39
9/4/2020,9,14359.22
9/4/2020,10,14755.63
9/4/2020,11,15117.37
9/4/2020,12,15605.41
9/4/2020,13,16094.9
9/4/2020,14,16497.04
9/4/2020,15,16759.76
9/4/2020,16,17048.09
9/4/2020,17,17312.96
9/4/2020,18,17600.88
9/4/2020,19,17232.59
9/4/2020,20,16544.56
9/4/2020,21,15817.67
9/4/2020,22,14717.95
9/4/2020,23,13506.1
9/4/2020,24,12320.21
9/5/2020,1,11375.23
9/5/2020,2,10702.92
9/5/2020,3,10219.73
9/5/2020,4,9946.02
9/5/2020,5,9836.72
9/5/2020,6,9959.73
9/5/2020,7,10212.83
9/5/2020,8,10563.88
9/5/2020,9,10805.38
9/5/2020,10,10868.86
9/5/2020,11,10870.73
9/5/2020,12,11032.81
9/5/2020,13,11279.28
9/5/2020,14,11546.9
9/5/2020,15,11970.45
9/5/2020,16,12603.83
9/5/2020,17,13331.48
9/5/2020,18,14126.19
9/5/2020,19,14332.59
9/5/2020,20,14149.68
9/5/2020,21,13758.17
9/5/2020,22,13013.52
9/5/2020,23,12156.24
9/5/2020,24,11278.94
9/6/2020,1,10589.38
9/6/2020,2,10301.11
9/6/2020,3,10214.43
9/6/2020,4,10372.86
9/6/2020,5,10365.97
9/6/2020,6,10722.76
9/6/2020,7,10758.83
9/6/2020,8,11065.72
9/6/2020,9,11159.08
9/6/2020,10,11199.99
9/6/2020,11,11262.73
9/6/2020,12,11361.44
9/6/2020,13,11840.35
9/6/2020,14,12154.58
9/6/2020,15,12511.14
9/6/2020,16,13068.04
9/6/2020,17,13744.19
9/6/2020,18,14428.9
9/6/2020,19,14630.51
9/6/2020,20,14635.59
9/6/2020,21,14282.27
9/6/2020,22,13501.92
9/6/2020,23,12633.91
9/6/2020,24,11721.89
9/7/2020,1,10993.75
9/7/2020,2,10965.62
9/7/2020,3,10954.36
9/7/2020,4,10998.92
9/7/2020,5,11088.3
9/7/2020,6,11115.48
9/7/2020,7,11240.5
9/7/2020,8,11734.88
9/7/2020,9,11847.82
9/7/2020,10,12165.77
9/7/2020,11,12410.62
9/7/2020,12,12501.61
9/7/2020,13,12788.07
9/7/2020,14,13295.05
9/7/2020,15,13706.94
9/7/2020,16,14205.55
9/7/2020,17,14956.94
9/7/2020,18,15496.51
9/7/2020,19,15571.53
9/7/2020,20,15666.14
9/7/2020,21,15224.01
9/7/2020,22,14262.72
9/7/2020,23,13113.77
9/7/2020,24,12053.44
9/8/2020,1,11529.83
9/8/2020,2,11233.83
9/8/2020,3,11281.26
9/8/2020,4,11396
9/8/2020,5,11576.84
9/8/2020,6,12286.96
9/8/2020,7,13022.98
9/8/2020,8,13588.84
9/8/2020,9,14090.05
9/8/2020,10,14304.47
9/8/2020,11,14440.95
9/8/2020,12,14786.94
9/8/2020,13,15428.62
9/8/2020,14,16251.79
9/8/2020,15,17022.76
9/8/2020,16,17737.97
9/8/2020,17,18381.22
9/8/2020,18,18857.14
9/8/2020,19,18537.63
9/8/2020,20,18293.58
9/8/2020,21,17581.68
9/8/2020,22,16327.35
9/8/2020,23,15135.04
9/8/2020,24,14304.87
9/9/2020,1,13675.77
9/9/2020,2,13005.97
9/9/2020,3,12586.67
9/9/2020,4,12362.4
9/9/2020,5,12469.05
9/9/2020,6,13124.78
9/9/2020,7,14123.64
9/9/2020,8,14532.79
9/9/2020,9,14815.89
9/9/2020,10,15061.17
9/9/2020,11,15276.12
9/9/2020,12,15570.92
9/9/2020,13,15995.28
9/9/2020,14,16556.51
9/9/2020,15,16901.94
9/9/2020,16,17296.51
9/9/2020,17,17604.31
9/9/2020,18,17820.12
9/9/2020,19,17793.35
9/9/2020,20,17794.36
9/9/2020,21,17183.12
9/9/2020,22,16106.58
9/9/2020,23,14910.7
9/9/2020,24,14101.83
9/10/2020,1,13815.77
9/10/2020,2,13304.39
9/10/2020,3,12934.64
9/10/2020,4,12761.69
9/10/2020,5,12925.23
9/10/2020,6,13656.75
9/10/2020,7,14533.11
9/10/2020,8,15180.44
9/10/2020,9,15781.85
9/10/2020,10,16265.62
9/10/2020,11,16720.19
9/10/2020,12,17138.61
9/10/2020,13,17589.07
9/10/2020,14,18074.94
9/10/2020,15,18516.31
9/10/2020,16,18780.26
9/10/2020,17,18949.53
9/10/2020,18,19111.19
9/10/2020,19,18931.44
9/10/2020,20,18836.91
9/10/2020,21,18155.26
9/10/2020,22,17115.07
9/10/2020,23,15844.86
9/10/2020,24,14689.99
9/11/2020,1,14102.77
9/11/2020,2,13795.22
9/11/2020,3,13436.89
9/11/2020,4,13120.3
9/11/2020,5,13094.21
9/11/2020,6,13552.6
9/11/2020,7,13768.62
9/11/2020,8,14207.4
9/11/2020,9,14542.52
9/11/2020,10,14558.03
9/11/2020,11,14394.94
9/11/2020,12,14216.16
9/11/2020,13,13993.27
9/11/2020,14,13794.83
9/11/2020,15,13642.5
9/11/2020,16,13602.93
9/11/2020,17,13908.23
9/11/2020,18,14448.18
9/11/2020,19,14521.63
9/11/2020,20,14431.98
9/11/2020,21,13879.26
9/11/2020,22,12990.17
9/11/2020,23,12010.34
9/11/2020,24,11048.55
9/12/2020,1,10290.86
9/12/2020,2,10038.63
9/12/2020,3,9954.71
9/12/2020,4,10015.78
9/12/2020,5,10035.83
9/12/2020,6,10208.57
9/12/2020,7,10566.25
9/12/2020,8,10854.98
9/12/2020,9,10721.29
9/12/2020,10,10628.46
9/12/2020,11,10362.36
9/12/2020,12,10481.8
9/12/2020,13,10497.42
9/12/2020,14,10470.52
9/12/2020,15,10545.81
9/12/2020,16,10968.63
9/12/2020,17,11798.8
9/12/2020,18,12575.17
9/12/2020,19,12960.61
9/12/2020,20,13104.07
9/12/2020,21,12667.82
9/12/2020,22,11929.16
9/12/2020,23,11108.34
9/12/2020,24,10284.24
9/13/2020,1,9666.53
9/13/2020,2,9468.31
9/13/2020,3,9495.48
9/13/2020,4,9392.53
9/13/2020,5,9400.08
9/13/2020,6,9559.07
9/13/2020,7,9627.37
9/13/2020,8,9818.47
9/13/2020,9,10068.04
9/13/2020,10,10321.8
9/13/2020,11,10500.42
9/13/2020,12,10710.33
9/13/2020,13,11014.88
9/13/2020,14,11197.75
9/13/2020,15,11539.01
9/13/2020,16,12053.59
9/13/2020,17,12870.14
9/13/2020,18,13699.76
9/13/2020,19,14085.73
9/13/2020,20,14265.62
9/13/2020,21,13882.23
9/13/2020,22,13077.71
9/13/2020,23,12164.64
9/13/2020,24,11581.58
9/14/2020,1,11011.28
9/14/2020,2,10622.68
9/14/2020,3,10439.31
9/14/2020,4,10402.37
9/14/2020,5,10687.14
9/14/2020,6,11246.47
9/14/2020,7,12352.4
9/14/2020,8,13242.69
9/14/2020,9,13575.34
9/14/2020,10,13485.84
9/14/2020,11,13286.01
9/14/2020,12,13183.85
9/14/2020,13,13250.88
9/14/2020,14,13301.59
9/14/2020,15,13410.1
9/14/2020,16,13739.83
9/14/2020,17,14296.11
9/14/2020,18,14794.34
9/14/2020,19,14815.03
9/14/2020,20,14737.9
9/14/2020,21,13950.88
9/14/2020,22,12864.01
9/14/2020,23,11660.72
9/14/2020,24,10630.81
9/15/2020,1,10209.96
9/15/2020,2,9996.46
9/15/2020,3,9990.05
9/15/2020,4,9917.37
9/15/2020,5,9837.99
9/15/2020,6,10083.25
9/15/2020,7,11188.02
9/15/2020,8,11973.87
9/15/2020,9,12131.19
9/15/2020,10,11786.47
9/15/2020,11,11418.6
9/15/2020,12,11252.73
9/15/2020,13,11258.11
9/15/2020,14,11379.72
9/15/2020,15,11393.3
9/15/2020,16,11776.27
9/15/2020,17,12648.76
9/15/2020,18,13378.93
9/15/2020,19,13791.84
9/15/2020,20,13956.11
9/15/2020,21,13295.05
9/15/2020,22,12320.1
9/15/2020,23,11230.59
9/15/2020,24,10272.05
9/16/2020,1,9933.32
9/16/2020,2,9747.73
9/16/2020,3,9602.44
9/16/2020,4,9550.1
9/16/2020,5,9777.28
9/16/2020,6,10263.09
9/16/2020,7,11173.7
9/16/2020,8,12048.45
9/16/2020,9,12240.86
9/16/2020,10,11962.61
9/16/2020,11,11785.91
9/16/2020,12,11669.51
9/16/2020,13,11644.24
9/16/2020,14,11758.26
9/16/2020,15,12034.24
9/16/2020,16,12470.77
9/16/2020,17,13143.92
9/16/2020,18,13844.38
9/16/2020,19,14166.37
9/16/2020,20,14333.59
9/16/2020,21,13728.08
9/16/2020,22,12790.76
9/16/2020,23,11723.79
9/16/2020,24,10933.21
9/17/2020,1,10555.54
9/17/2020,2,10210.99
9/17/2020,3,10270.03
9/17/2020,4,10215.91
9/17/2020,5,10396.21
9/17/2020,6,10684.39
9/17/2020,7,11485.56
9/17/2020,8,12348.44
9/17/2020,9,12673.36
9/17/2020,10,12643.42
9/17/2020,11,12595.81
9/17/2020,12,12705.24
9/17/2020,13,12874.08
9/17/2020,14,13152.54
9/17/2020,15,13566.15
9/17/2020,16,13913.04
9/17/2020,17,14288.42
9/17/2020,18,14694.99
9/17/2020,19,14903.88
9/17/2020,20,14969.17
9/17/2020,21,14313.14
9/17/2020,22,13352.58
9/17/2020,23,12224.78
9/17/2020,24,11185.44
9/18/2020,1,10462.3
9/18/2020,2,10248.11
9/18/2020,3,9973.87
9/18/2020,4,9856.92
9/18/2020,5,9996.6
9/18/2020,6,10356.66
9/18/2020,7,11522.46
9/18/2020,8,12439.95
9/18/2020,9,12774.57
9/18/2020,10,12789.91
9/18/2020,11,12725.5
9/18/2020,12,12612.21
9/18/2020,13,12411.57
9/18/2020,14,12069.55
9/18/2020,15,11811.59
9/18/2020,16,11986.69
9/18/2020,17,12467.35
9/18/2020,18,13062.15
9/18/2020,19,13329.29
9/18/2020,20,13424.81
9/18/2020,21,12863.47
9/18/2020,22,12087.95
9/18/2020,23,11160.01
9/18/2020,24,10266.14
9/19/2020,1,9583.76
9/19/2020,2,9390.51
9/19/2020,3,9190.98
9/19/2020,4,9086.06
9/19/2020,5,9143.55
9/19/2020,6,9437.87
9/19/2020,7,9972.63
9/19/2020,8,10114.02
9/19/2020,9,10194.67
9/19/2020,10,9907.45
9/19/2020,11,9572.44
9/19/2020,12,9663.63
9/19/2020,13,9988.4
9/19/2020,14,9968.3
9/19/2020,15,10277.31
9/19/2020,16,10631.81
9/19/2020,17,10859.86
9/19/2020,18,11619.15
9/19/2020,19,12276.98
9/19/2020,20,12543.34
9/19/2020,21,12112.79
9/19/2020,22,11464.74
9/19/2020,23,10702.13
9/19/2020,24,10176.72
9/20/2020,1,9873.61
9/20/2020,2,9532.93
9/20/2020,3,9436.75
9/20/2020,4,9412.97
9/20/2020,5,9278.56
9/20/2020,6,9479.5
9/20/2020,7,9902.92
9/20/2020,8,9841.96
9/20/2020,9,9877.46
9/20/2020,10,9791.57
9/20/2020,11,9720.67
9/20/2020,12,9830.98
9/20/2020,13,9959.59
9/20/2020,14,9959.59
9/20/2020,15,10050.72
9/20/2020,16,10121.61
9/20/2020,17,10873.11
9/20/2020,18,12036.72
9/20/2020,19,12808.58
9/20/2020,20,13107.18
9/20/2020,21,12581.17
9/20/2020,22,11708.3
9/20/2020,23,10775.25
9/20/2020,24,10150.81
9/21/2020,1,9875.65
9/21/2020,2,9822.99
9/21/2020,3,9711.9
9/21/2020,4,9750.47
9/21/2020,5,10068.73
9/21/2020,6,10589.27
9/21/2020,7,11498.82
9/21/2020,8,12397
9/21/2020,9,12389.9
9/21/2020,10,11869.4
9/21/2020,11,11416.57
9/21/2020,12,11154.9
9/21/2020,13,10990.3
9/21/2020,14,10942.46
9/21/2020,15,10982.93
9/21/2020,16,11342.37
9/21/2020,17,12092.93
9/21/2020,18,13148.47
9/21/2020,19,13745.5
9/21/2020,20,13948.01
9/21/2020,21,13250.72
9/21/2020,22,12262.63
9/21/2020,23,11203.32
9/21/2020,24,10387.75
9/22/2020,1,10179.75
9/22/2020,2,9973.08
9/22/2020,3,9999.61
9/22/2020,4,9991.69
9/22/2020,5,10012.92
9/22/2020,6,10344.95
9/22/2020,7,11666.55
9/22/2020,8,12673.82
9/22/2020,9,12780.63
9/22/2020,10,12397.36
9/22/2020,11,12001.09
9/22/2020,12,11746.7
9/22/2020,13,11616.58
9/22/2020,14,11662.34
9/22/2020,15,11820.93
9/22/2020,16,11986.99
9/22/2020,17,12477.88
9/22/2020,18,13262.51
9/22/2020,19,13792.51
9/22/2020,20,13967.32
9/22/2020,21,13257.14
9/22/2020,22,12272.18
9/22/2020,23,11174.06
9/22/2020,24,10483.63
9/23/2020,1,10171.2
9/23/2020,2,9801.5
9/23/2020,3,9597.3
9/23/2020,4,9546.4
9/23/2020,5,9773.92
9/23/2020,6,10282.72
9/23/2020,7,11515.77
9/23/2020,8,12088.84
9/23/2020,9,12106.49
9/23/2020,10,11719.51
9/23/2020,11,11522.34
9/23/2020,12,11472.02
9/23/2020,13,11708.14
9/23/2020,14,11933.66
9/23/2020,15,12263.68
9/23/2020,16,12588.39
9/23/2020,17,13282.9
9/23/2020,18,14029.93
9/23/2020,19,14377.22
9/23/2020,20,14511.88
9/23/2020,21,13784.47
9/23/2020,22,12764.93
9/23/2020,23,11690.97
9/23/2020,24,10739.89
9/24/2020,1,10301.62
9/24/2020,2,10117.04
9/24/2020,3,10106.67
9/24/2020,4,10016.68
9/24/2020,5,10207.3
9/24/2020,6,10412.42
9/24/2020,7,11292.95
9/24/2020,8,12119
9/24/2020,9,12291.55
9/24/2020,10,12189.77
9/24/2020,11,12207.21
9/24/2020,12,12404.08
9/24/2020,13,12629.72
9/24/2020,14,13050.44
9/24/2020,15,13428.6
9/24/2020,16,13729.78
9/24/2020,17,13989.17
9/24/2020,18,14397.37
9/24/2020,19,14715.5
9/24/2020,20,14762.06
9/24/2020,21,14050.5
9/24/2020,22,13086.66
9/24/2020,23,11981.01
9/24/2020,24,10981.33
9/25/2020,1,10541.5
9/25/2020,2,10343.44
9/25/2020,3,10286.15
9/25/2020,4,10167.92
9/25/2020,5,10334.56
9/25/2020,6,10582.71
9/25/2020,7,11333.19
9/25/2020,8,12190.04
9/25/2020,9,12415.16
9/25/2020,10,12295.25
9/25/2020,11,12249.39
9/25/2020,12,12324.04
9/25/2020,13,12460.3
9/25/2020,14,12718.64
9/25/2020,15,13067.78
9/25/2020,16,13464.19
9/25/2020,17,13976.03
9/25/2020,18,14392.25
9/25/2020,19,14507.27
9/25/2020,20,14467.08
9/25/2020,21,13785.73
9/25/2020,22,12937.4
9/25/2020,23,12012.67
9/25/2020,24,11032.38
9/26/2020,1,10312.92
9/26/2020,2,9875.78
9/26/2020,3,9819.43
9/26/2020,4,9897.3
9/26/2020,5,9941.06
9/26/2020,6,10188.19
9/26/2020,7,10462.41
9/26/2020,8,10894.25
9/26/2020,9,11326.71
9/26/2020,10,11544.46
9/26/2020,11,11369.09
9/26/2020,12,11153.37
9/26/2020,13,10978.56
9/26/2020,14,11095.6
9/26/2020,15,11571.04
9/26/2020,16,12122.32
9/26/2020,17,12850.02
9/26/2020,18,13478.26
9/26/2020,19,13872.2
9/26/2020,20,13971.48
9/26/2020,21,13447.97
9/26/2020,22,12765.38
9/26/2020,23,12004.5
9/26/2020,24,11191.26
9/27/2020,1,10549.48
9/27/2020,2,10157.28
9/27/2020,3,10139.48
9/27/2020,4,9997.34
9/27/2020,5,9988.79
9/27/2020,6,10150.18
9/27/2020,7,10532.58
9/27/2020,8,10752.02
9/27/2020,9,11438.04
9/27/2020,10,12025.41
9/27/2020,11,12369.38
9/27/2020,12,12598.75
9/27/2020,13,12847.47
9/27/2020,15,13305.45
9/27/2020,16,13602.23
9/27/2020,17,14188.2
9/27/2020,18,14917.34
9/27/2020,19,15410.21
9/27/2020,20,15573.59
9/27/2020,21,14979.33
9/27/2020,22,14106.97
9/27/2020,23,13086.02
9/27/2020,24,12144.94
9/28/2020,1,11691.83
9/28/2020,2,11237.17
9/28/2020,3,11067.85
9/28/2020,4,11190.61
9/28/2020,5,11275.44
9/28/2020,6,11952.48
9/28/2020,7,13013.21
9/28/2020,8,13919.21
9/28/2020,9,14447.48
9/28/2020,10,14751.98
9/28/2020,11,15028.13
9/28/2020,12,15322.71
9/28/2020,13,15564.52
9/28/2020,14,15657.74
9/28/2020,15,15745.35
9/28/2020,16,15800.43
9/28/2020,17,16113.01
9/28/2020,18,16512.19
9/28/2020,19,16693.84
9/28/2020,20,16593.22
9/28/2020,21,15708.1
9/28/2020,22,14609.58
9/28/2020,23,13387.03
9/28/2020,24,12265.74
9/29/2020,1,11636.66
9/29/2020,2,11437.45
9/29/2020,3,11339.24
9/29/2020,4,11274.37
9/29/2020,5,11416.34
9/29/2020,6,11843.31
9/29/2020,7,12891.03
9/29/2020,8,13871.7
9/29/2020,9,14050.4
9/29/2020,10,14027.19
9/29/2020,11,14104.82
9/29/2020,12,14369.22
9/29/2020,13,14909.65
9/29/2020,14,15329.51
9/29/2020,15,15524.13
9/29/2020,16,15623.16
9/29/2020,17,15941.97
9/29/2020,18,16315.47
9/29/2020,19,16567.69
9/29/2020,20,16387.74
9/29/2020,21,15643.55
9/29/2020,22,14585.54
9/29/2020,23,13632.24
9/29/2020,24,12849.51
9/30/2020,1,12229.21
9/30/2020,2,12045.61
9/30/2020,3,11822.09
9/30/2020,4,11730.34
9/30/2020,5,11993.36
9/30/2020,6,12508.49
9/30/2020,7,13436.78
9/30/2020,8,14413.45
9/30/2020,9,14770.27
9/30/2020,10,14783.62
9/30/2020,11,14641.04
9/30/2020,12,14090.8
9/30/2020,13,13750.45
9/30/2020,14,13344.51
9/30/2020,15,13103.78
9/30/2020,16,13307.54
9/30/2020,17,13777.01
9/30/2020,18,14386.87
9/30/2020,19,14602.22
9/30/2020,20,14531.29
9/30/2020,21,13751.99
9/30/2020,22,12768.2
9/30/2020,23,11811.24
9/30/2020,24,10946.44
10/1/2020,1,10393.54
